color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Paypal,Walmart,Xerox,Zoom,eFax,url_len,tld_char_score
16513783,16054010,6904660,16579067,2697251,11378579,1776673,5199461,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1881227521053586
16645628,13670252,14170507,15846727,3702694,9346096,460551,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.4827165221316698
16448250,3174099,8541260,11247253,11831695,8541274,3037588,1905423,0,0,0,0,0,0,0,0,0,1,0,0,0,19,1.0672608211595633
16711422,6516347,15067371,10199978,2371384,16448507,7831692,2117206,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6422296833901922
1447446,5471726,15922423,16579836,13669980,6381148,9542842,5987942,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4323583684194479
16119285,1317152,1184788,16240984,6250849,10461344,14935268,3763840,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0.46503847602749127
16711422,131586,2236192,10987431,6381921,5920857,9605265,14605790,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2388219848611197
11454701,16711165,5273036,7902941,10403048,15646091,592137,16449277,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.53204547626047
16250613,99,157,394758,5926319,9344189,6333491,14079975,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4605122418230694
16711422,15659250,3834417,2108649,9577865,9737362,15726577,7578310,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1.5335607519149674
16711422,1444873,14591551,1514277,16174438,4808049,2890284,8344885,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.1057067163848273
16041812,7889977,16379365,13412439,2038310,2565151,14474980,10790574,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0954785845957151
16250871,15249736,15198441,1052688,16251128,6118490,1253418,15909480,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.0253831857786455
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097
16119285,1778220,1250581,12752506,16241492,6316385,10461344,15132647,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0.4754336929396218
15857661,16711422,1319492,6266084,3367141,4611476,15179101,10468086,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.075266975586627
16711422,328965,10395294,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.2714503097903045
16711422,263172,8200060,10592673,6184542,15655662,9387918,12422588,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6160468835344521
16711422,131586,10132122,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.1405614920469282
16645372,1779769,8233952,12112114,6446409,10206192,4808052,2762015,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.0106102965055936
16711422,10461087,2368548,6447714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8444986524142443
16514043,3570877,13754606,7775698,0,6645093,10329501,5548885,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6041057231872333
16711162,328965,5414957,15199215,7711192,6579040,10921116,1183766,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4951890592271042
2106669,2961199,5987676,2301206,6642250,14145238,8553603,5260325,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.131330168322859
16250871,4802888,14606308,3300514,3684407,15355431,11184551,3956035,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.3022723317467313
4930936,16185078,6900595,4274041,14041905,5460819,11311767,14342116,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.8946119487095738
16711422,14737895,11315852,8016710,724245,4020882,657416,8888250,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8040560814166214
16645629,1710618,12097676,2040620,5724248,8933961,13884907,15854317,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6985106241497094
16645629,13389121,2171944,459780,14080218,6316903,10395810,8539466,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.053294964976409
16579836,3635699,5086965,1052688,13558522,10981764,6513507,9747959,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.111030818268312
16316664,3041186,10043729,10592416,14170678,13161702,9021385,5798325,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9552678943693345
16711422,4877535,11445407,10178872,15001845,657672,8493258,15456901,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1.5742416665959715
16645628,16580092,16579837,6710885,5793143,6645349,2829875,7577294,0,0,0,0,0,0,1,0,0,0,0,0,0,79,2.308973226237451
16711422,15462907,16311795,15988213,10855845,6710886,3289650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,1.499836278053877
16711422,2500395,2440541,3953522,9548143,5000268,14606823,14211802,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.38599253807172224
16711422,2974908,6710886,1776411,10526880,14279667,8430038,4946629,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3.108087801708321
15790320,10526880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5534663741265536
16711422,1184274,6118749,10329501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0415121349939576
2829099,13355979,10329501,6447714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4312256399610506
15461354,16377964,15329770,4280186,15198696,6476907,7710942,3028325,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.9291791801620521
16711422,15426177,197379,15160944,13535357,7171437,15291984,10761113,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.5558659603611291
15987699,13650737,2434341,1251624,11250299,7033672,15910488,12474556,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6396677199643284
16711422,2171427,10265780,4351941,14277861,328965,6316644,11513775,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
15921899,15793909,7911304,5941083,789515,10669745,6908263,12295820,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.978806146609508
16711422,5154766,15178295,2105385,3504605,6147012,15909955,197379,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7246508298443718
11524595,0,5547758,16380397,16111076,13145993,4871012,2104873,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6628122761967056
16250611,722693,14607330,7429196,12099452,1577236,13556958,1254696,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.6322546045641817
16711165,13884385,4348047,3811362,9086916,7624013,10989230,15913331,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6321444508497385
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.2688416556810849
13224136,11513517,2368548,11895085,6776421,10859976,12238012,14081766,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.5541346482561184
15790320,1447446,7491654,11116438,1382692,5266029,9147577,13883125,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.34326656409073286
16645372,1249549,5328714,7640779,4745116,5667510,10723725,1844783,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.985787422219725
16579836,16053494,12988216,4487147,2778306,460551,6524394,11250603,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9644560582516315
16711422,16185337,5346745,5600713,1710617,16120312,5329747,16578040,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.39668113030257
16711422,328965,6184542,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2.9213299095533825
16711422,460551,10395294,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.906582962440091
16711422,1118742,6591928,6580848,2765926,14410215,10790052,6710886,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5078274048204001
16185078,2434341,14368320,10263708,2239804,6250335,9806506,13883098,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0412844163964459
15988478,16579836,3026478,1258737,16449021,5987163,10526880,16579070,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.3896689598084162
16382457,4133386,7494222,12819572,4027540,16251898,14148844,8300988,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.1426213024750487
591879,2236964,11705737,9385529,7233109,15393760,9478328,10655130,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.7645220766524554
16711422,16185336,4143078,3226186,5660786,16514300,10067366,5749854,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6029484158851863
16711422,526344,5987163,10526880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.236096591173298
16711422,15988216,1126761,5882796,855309,11510931,6184542,15792631,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.8894178874435392
16514043,3764703,12097667,5460819,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.0019749314531023
16119544,16250868,3371875,11903626,7888971,1314829,1719880,9871787,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2.7742071530871484
16711422,723980,14214897,2645151,3767876,16106078,9413561,9872537,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.7919231667858015
16710381,16240203,3289650,4937568,9936290,14474976,3028023,6710622,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.1484046622490935
1973014,2435892,5854281,4739161,16579836,1908766,2039071,4669747,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.6690388113754752
15658741,16711422,3765481,10387952,5779653,723723,12561651,10263708,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.8894364730185179
2910127,16514042,14213613,12887676,1450546,15255172,9348285,8084813,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5469046866988079
15987697,3306083,15922422,11774356,13157551,7627856,9937578,657671,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.6145167503883571
16645629,12687495,1380107,15199472,6727891,10112060,3037102,725520,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0093232831327248
394501,3824533,8542022,1446677,16053492,2106408,3829967,6382178,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.8361242167522485
1119532,9344190,5132658,7752306,3289951,657670,14998737,4071219,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.578325492721863
5914016,7162310,16710645,4796801,16645373,14789965,16106856,6797010,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.1042478345971056
14869997,16316664,16240198,2237737,5262926,5267325,1520499,10068141,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.7817763336208907
16382457,723723,5132633,10527385,6381921,10527398,14408926,2104610,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.0282737821694745
16711422,1512500,2561579,4544908,787717,2438765,11484984,6191275,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.684645553566111
16711422,16185338,460116,1652347,13774199,3958471,9543093,5660790,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.12060458805061
16448250,12594463,528934,1120782,2107408,12619659,14045766,4147746,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4299168886912927
16711422,3372416,9755857,14543084,8235190,7649974,5674394,5538537,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.8238197423304632
1907997,11638403,15391697,8150090,15657197,7187135,13619680,3759755,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5027126626600625
15198183,6184542,10592673,5805768,3700916,4228803,13753831,16053749,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.247636651946224
16645629,15002353,3297145,262915,11772559,198373,8365000,7232335,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3717349296182362
1451907,397887,6595790,3823779,16711422,14803945,4750791,11713492,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2185612035350435
16645629,2500134,8672333,12358005,2236192,12073089,14964523,6530261,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.2105401749114957
11283233,15921905,9772565,10196888,5578009,11181465,8626628,14734550,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6545396522559301
16185078,11773076,4821679,15199464,8302016,14148327,7952718,4292673,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7158947381397511
16645113,16053493,1249551,6667909,10723228,6381147,1521788,9280958,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4197492967203182
16711422,12701433,6983152,5730018,10791669,4417172,992818,13212284,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.0746069594397074
16711422,7770808,3952752,14455118,3355443,14213097,9790793,13923744,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.6668978663256977
3223857,16645629,15233587,16053494,7165771,4605767,7763575,15029544,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.9610928531989746
2237738,3608845,4938866,12098946,7886919,15919571,3285287,7358546,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6702590463930629
16711422,8947591,3699702,657930,15349029,6250335,9874395,1780305,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.0283267745351654
16645629,16119801,2771870,9937593,1381945,5731260,459523,10590874,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.0081697949692932
16711422,14872825,5267052,15980105,8277063,8621462,657411,2899019,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.9786512860189291
2697528,16645629,8959576,4278092,1644825,5338961,8957300,2897461,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.4261521515826445
16711422,131586,13078384,7100232,2500136,14903339,9868951,6118750,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.8479712056345603
15198183,6184542,10526880,5805768,3700916,4228803,13753831,16053749,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.247636651946224
15856372,2303539,16711165,3963961,5729517,9281203,4084863,15857496,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4545366318950772
16711422,394758,10395294,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6093465522406121
3769031,16579836,0,14782823,9379253,6267353,6710629,13688038,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.182917072902021
1184038,16711421,4551404,4807548,8101832,3092325,14214640,15424599,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.10088135572554968
16185078,3896508,16174407,12268072,11178610,14738148,14116654,5078453,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.61072303892147
1184274,16381424,14804193,5090024,11448485,13884382,6052956,12764084,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.2273048955857258
660512,262915,4281711,6773844,14737116,8957381,11116178,461321,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.3540776491377738
16711422,1645344,3157807,8235362,3233419,15529193,3285549,10986138,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.196959172563399
16448250,3305683,8737357,11050651,2840722,15198699,656901,15856626,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.1541158679521197
16645629,2759187,2365980,7885624,14080216,7626595,10454666,11378570,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.4554965548217
16711422,796270,15462131,5271702,8822454,8309095,1651575,12206138,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1.3471170022859373
16514043,4741013,4342081,15724788,3158327,3156778,8829819,9739194,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.41369546907937366
16711422,15330546,2237220,4351941,13345135,7887677,2827551,9937336,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
3477256,15853274,12492673,8150081,13690614,1579810,14074527,9799258,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.285281959735623
16250614,15134456,15445071,4671046,15974237,4881598,7379147,2894892,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.424120798575411
15527143,4957258,12336947,14308940,15191624,14323310,11507250,2171168,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.6782768332505982
16645629,6408924,1324645,12431524,4283002,8474668,14212579,3284240,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.1368854979718659
16514042,6577494,2694680,10983304,1847101,4544359,15067375,9870501,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.6818856064259387
16579836,3423040,3823725,13009747,14541800,2500134,9348019,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.7726350716433346
16711422,4693722,8947848,3558991,14085111,7763574,16580093,6255218,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8661621931759168
16119028,3372751,15725301,15461612,11710379,6908265,3355443,15329513,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1.0055109805329674
2893363,7039079,16056052,6843752,3615283,3550506,5263206,16711422,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3149792698614295
16711422,12484397,14719290,262658,10906408,6055382,8816872,3807271,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.2553948313296233
460294,5728883,8348215,2297631,3765992,12099181,6378587,2500912,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.354474723860237
16645628,13494197,15856888,2106149,3559567,9674935,263172,9417586,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.90544817077378
16711422,16119544,2171427,4351941,9740219,6184800,11316396,263172,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
3557545,794787,16711422,14672364,9541565,6779306,333658,11778518,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9872800483432509
1907222,1580839,1185558,4544102,6117191,16645629,1512726,10197397,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8581027372206498
16316664,3174335,16185335,8822715,14279664,4554181,6842472,10395294,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.2827757346459634
3947323,16514043,2895666,2961967,15396078,2301215,7041399,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8303916793764627
16711422,394758,228,10461087,6184542,14869244,5460972,10987509,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.3475730844302287
16250871,3354422,7807150,11094476,9712570,3026226,3421236,14144988,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6898770354910958
16579836,13426930,7842781,792398,16514300,1582968,263172,10460572,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.6028750559070455
15987182,6497167,394757,12033929,8216907,12608594,14014941,9406812,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5695581386608528
16711422,2171169,11119017,6250335,3966662,13886706,6791634,16645886,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.2750844949589757
16579836,4483200,1839116,1448238,12103588,6904400,9279907,593677,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.8135809977882339
16711422,3223857,10724259,6184542,1985455,14279155,8099797,4944584,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.6586256611351373
16711164,2367004,1118507,15290665,7690568,11901838,3151387,5264748,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.7843012964185379
16119284,10042002,3223857,15915762,12618686,16119803,6447714,11036324,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.0204403120754915
15988216,16711422,14839603,14175796,4156336,15920366,8691400,1913177,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.87217088074261
16711422,394758,10658466,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.4966831280529018
65793,920846,921361,15066597,6667985,5986893,5922403,5131050,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.162051224152074
16579836,15724786,3699167,7179989,6843247,14111040,15843139,3684687,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5399066981839689
2234383,16052717,9346476,7427908,12034443,5463659,2369840,16514300,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1126462992264619
16711422,15527666,15453047,1052687,10854038,3040437,9347001,7235931,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0.7535370456643097
0,16711165,13185579,10985631,14174787,9775140,15443618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.3385516181165062
15198183,399411,7250659,4355793,3955091,11980783,9880303,4802889,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.805863975095028
16579836,15464189,1780279,4022415,9218750,12627593,1776411,5987163,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5861083850350521
1119013,3504373,6005986,16711422,5267586,14869479,2242660,15979340,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.594582842556346
16579831,15724786,794719,11706245,2236704,3900708,3297905,7168085,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0342145294906835
16711422,14918729,15592945,65793,5664656,1523088,8210725,9477809,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.1371946446086647
15592940,4228677,2433307,6380617,724245,12361083,9801134,13645938,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.485709612585121
16711422,16251387,3891603,2895407,16251128,9018807,10724516,6777193,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3.282279867315333
16579836,332322,2711970,3355443,11353912,10657438,8626884,14607853,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.6272560048402274
16711422,2430989,6442031,5783840,10788762,6530528,1253163,3759745,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8450273435065296
16514042,10465661,7101774,3287070,14598777,1711401,2629412,4940614,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3390996338888974
16711422,9144709,2050109,2826778,6314319,1513763,4420704,4939899,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.8587053844411745
16711422,9323619,4996736,12208723,1512831,15457505,12619680,2633016,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.1911723259333464
16711422,15831640,1974082,9457560,6900899,12802422,5720255,15000554,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2778116741355874
16316664,2829099,2697001,4541783,1316890,5263440,7513280,10132122,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.2313302533880892
328708,16579054,4408915,921394,7885118,8560070,14476524,13933144,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1845724463795226
16250871,3355491,6184542,13908018,11442328,10197936,5724030,14277088,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.9019165835579617
920331,16184048,7626061,12031613,13934836,14606049,11051175,14603997,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.279702910923301
15264221,6575179,3157548,14935786,10197810,4610961,11314578,6445918,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.990395568782856
16513786,2359854,3353120,8345396,12820076,14999781,15388789,6112498,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.5601008255348149
16711422,5658528,1446198,4287427,15000812,10460850,12725811,3814742,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.177616842655846
3305044,16116953,3353640,8345663,13932897,1785903,2445885,15651692,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3255531830944738
16711422,15426177,197379,15160688,13926515,7105644,15291983,10826394,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.4630886719425602
16711422,1121323,15264234,16177236,4414840,13976112,16317434,10397099,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.2248946278233672
5332066,1910570,16711422,1712416,5002066,1579032,3229002,7234413,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.9981998747244079
16645629,15425583,1118481,12488316,6709599,8304590,14084080,16442459,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.741991810022968
16711165,2433826,12888719,1908777,9196361,14871278,9159356,9610675,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.9876299614695833
2446513,16579836,14674428,4616909,10920601,6316128,1522070,14021089,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.428850269659465
16711422,263172,12163198,6447714,4422316,13951468,8036804,5473715,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3387826257043585
1449772,16579577,5855319,2432795,5396590,7770827,11574146,6388660,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.4872728218862852
16711422,15593981,1776411,2577908,6007769,12296830,14249431,6118749,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.1937090595444948
16711422,3898330,723723,9590093,10919838,228,14607354,7574504,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.354103646766903
16645616,7822838,1644825,7626058,11118241,399411,15065593,15220016,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6611153373460794
16711422,328965,10526880,6118749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.568135796921591
14737638,15592164,4473924,1710617,11054263,9810315,11315595,7056202,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2715077918880537
16711422,15066087,4268168,6004945,5919851,7697781,8416676,14737121,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.5954860752503626
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1.1252703601131082
6710586,16711376,3355490,1183242,13355934,11051915,5790066,2562333,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4092541691551612
16381937,15857144,3363692,16382971,1972244,8867134,8759738,2173501,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3478736898770343
16053492,3488319,2170911,15002867,7935774,8164576,10462964,15152164,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.4606829081777224
2894109,15266038,6709316,1844010,11284538,2042140,16447989,9737290,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.24747690654144378
4429558,16119285,5684547,8862105,14805750,3834581,0,5287744,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.3592811761348258
16711422,263172,6316128,10592673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.070755683897001
15002872,11188449,8820438,0,5861346,14863243,13410690,5791339,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5653422821473535
16711422,5063748,10854045,2249148,14739445,8099799,12475993,4944584,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.8303958414845373
1710618,16711422,4626888,4826020,4278092,3686216,3816770,4934475,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.0524887878115625
16382457,15001322,14440765,16053749,1907997,7566195,11377556,791326,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5749844274343552
7839443,4414098,2497559,5667260,15986664,6708562,14212593,10531815,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.370399838684065
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1.5719994420364878
16514043,3764703,12097666,5395026,14147568,789516,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.0153887384596305
6381920,16711422,14215671,4608613,1318966,2563865,9936555,4868592,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7321282414198121
